Family/kid friendly,Air conditioning,Carbon monoxide detector,TV,Lock on bedroom door,Fire extinguisher,Buzzer/wireless intercom,Free parking on premises,Laptop friendly workspace,Shampoo,Pets allowed,Hangers,Internet,Cable TV,First aid kit,Essentials,Hair dryer,Elevator,Smoke detector,Iron,review_score_category,log_price
1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,high,4.290459441148391
1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,high,4.553876891600541
1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,high,4.867534450455582
1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.105945473900579
0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,high,4.174387269895637
0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,high,3.555348061489413
1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,high,5.220355825078324
0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,3.9889840465642745
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,high,4.343805421853683
1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,high,5.003946305945459
0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,low,2.7080502011022096
1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.859812404361672
0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,mid,4.382026634673881
0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.709530201312334
0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,0,high,4.0943445622221
0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,4.4998096703302615
0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,high,5.521460917862246
1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,high,4.59511985013459
0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,high,5.220355825078324
1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,high,5.220355825078324
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,high,4.442651256490317
0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,4.382026634673881
0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,4.007333185232471
1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,high,5.318119993844216
1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,5.010635294096256
0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,high,4.31748811353631
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,high,4.653960350157523
1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,high,4.605170185988092
0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,high,4.3694478524670215
0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.700480365792417
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,low,4.867534450455582
0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,high,4.787491742782046
1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,high,5.272999558563747
0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,high,3.80666248977032
1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.787491742782046
1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,6.551080335043403
0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,high,4.787491742782046
0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,mid,5.293304824724492
1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,high,6.1092475827643655
1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,high,5.298317366548036
0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,high,4.584967478670572
1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.991464547107983
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,high,4.31748811353631
1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,high,3.80666248977032
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,high,4.4998096703302615
0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,mid,3.828641396489095
0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,high,4.31748811353631
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high,4.007333185232471
1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,high,4.564348191467836
1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,high,3.610917912644224
0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,high,6.2633982625916245
0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,high,3.555348061489413
1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,high,5.220355825078324
1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,4.787491742782046
1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,high,3.6635616461296463
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,high,3.912023005428147
1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,mid,4.8283137373023015
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,high,3.4011973816621555
0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.248495242049359
1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,high,4.59511985013459
1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,high,3.8918202981106265
1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,high,5.1298987149230735
1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,high,3.871201010907892
0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,0,high,6.190315405853148
0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,high,4.007333185232471
1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,mid,3.8918202981106265
0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,high,3.871201010907892
0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,high,3.5263605246161616
0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,3.555348061489413
1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,high,4.852030263919617
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,high,3.688879454113936
1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,high,5.187385805840755
1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,high,4.941642422609304
0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,high,4.248495242049359
1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,high,4.804021044733257
1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,high,5.525452939131784
0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.127134385045092
1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.700480365792417
1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,high,5.1647859739235145
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,high,4.248495242049359
1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,high,3.80666248977032
0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,high,4.84418708645859
1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,4.553876891600541
1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,high,4.934473933130692
0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,high,4.859812404361672
1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,high,4.976733742420574
1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,high,4.4998096703302615
0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,high,4.248495242049359
0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,high,4.4998096703302615
1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,high,5.241747015059644
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,high,4.043051267834549
1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,high,5.043425116919247
0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,high,4.043051267834549
0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,high,5.703782474656202
1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.787491742782046
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,high,3.737669618283368
0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,high,3.8501476017100575
0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,high,5.1647859739235145
1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,high,3.688879454113936
1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.553876891600541
1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,high,4.477336814478207
1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,high,4.174387269895637
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,mid,4.356708826689592
0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,high,3.912023005428147
0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.521460917862246
1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,high,4.174387269895637
0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,high,4.0943445622221
0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,high,4.248495242049359
1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,1,1,high,4.143134726391533
0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,high,4.941642422609304
1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,high,5.828945617610207
0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.430816798843313
1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,5.433722003554242
1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.010635294096256
1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,high,4.59511985013459
1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,high,5.521460917862246
0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.248495242049359
0,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.691347882229144
0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,high,4.8283137373023015
1,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,high,3.912023005428147
0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,high,3.871201010907892
0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,high,3.218875824868201
0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,4.672828834461906
0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,high,4.31748811353631
0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,high,5.662960480135946
1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,high,5.703782474656202
0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,high,5.105945473900579
0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,1,high,4.382026634673881
1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,high,4.248495242049359
1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,high,4.736198448394496
1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,high,4.553876891600541
1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,high,4.0943445622221
0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,high,4.0943445622221
1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,high,4.59511985013459
1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,high,5.783825182329737
0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,high,4.442651256490317
1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.298317366548036
0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,high,4.3694478524670215
1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,mid,4.605170185988092
0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,high,4.454347296253506
1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,high,4.3694478524670215
0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.553876891600541
1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,high,4.59511985013459
0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.174387269895637
1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,high,4.983606621708336
1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,high,4.859812404361672
0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,high,5.075173815233828
0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,high,4.174387269895637
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,high,3.688879454113936
0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,high,4.174387269895637
0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,high,5.521460917862246
1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,high,4.787491742782046
1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,mid,5.988961416889862
0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.476463551931511
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,high,4.700480365792417
1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,5.003946305945459
1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,high,5.857933154483459
0,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,high,4.983606621708336
0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,high,5.703782474656202
0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,high,4.442651256490317
1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,high,5.416100402204419
1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,high,5.703782474656202
0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,high,3.951243718581428
0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,high,5.1298987149230735
0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,high,4.143134726391533
1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,high,6.214608098422191
1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,high,5.703782474656202
0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,high,5.68697535633982
1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,high,4.0943445622221
1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,high,4.867534450455582
0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,low,4.442651256490317
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low,4.382026634673881
0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,high,4.043051267834549
1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,mid,3.912023005428147
0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,high,4.043051267834549
1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,high,4.941642422609304
1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,high,4.605170185988092
1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,high,5.521460917862246
1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,high,4.941642422609304
0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.0943445622221
0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,high,5.1647859739235145
1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,high,3.688879454113936
1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,mid,4.852030263919617
0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,high,5.703782474656202
0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,2.995732273553992
1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,high,4.941642422609304
0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,5.41164605185504
1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,high,5.241747015059644
1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,high,4.442651256490317
0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.1647859739235145
1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,high,4.941642422609304
0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,high,3.688879454113936
0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,high,5.272999558563747
1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,high,6.075346031088682
0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,high,3.912023005428147
1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,high,5.855071922202427
1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,4.8283137373023015
0,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.442651256490317
1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,high,4.969813299576002
1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,high,4.4998096703302615
0,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,high,4.290459441148391
1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,high,4.74493212836325
0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,low,4.976733742420574
0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,mid,4.382026634673881
1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,high,4.859812404361672
1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,high,4.74493212836325
0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,high,5.472270673671472
1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,high,4.867534450455582
1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,high,6.214608098422191
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,high,4.7535901911063645
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,high,4.0943445622221
0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,high,3.8918202981106265
1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,5.521460917862246
1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,low,5.010635294096256
0,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,6.678342114654332
0,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,high,4.007333185232471
0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,high,4.867534450455582
0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,high,3.7612001156935615
0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,high,4.634728988229637
1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,high,4.605170185988092
1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,high,5.857933154483459
1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,high,5.075173815233828
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mid,3.1780538303479458
0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,high,4.31748811353631
1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,high,5.1647859739235145
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,high,4.48863636973214
0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,high,4.31748811353631
0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,high,4.672828834461906
0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,high,5.010635294096256
1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,high,7.090076835776093
1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,high,4.060443010546419
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,high,5.1298987149230735
1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,high,5.7430031878094825
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,high,4.605170185988092
0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,high,4.941642422609304
0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,high,4.8283137373023015
1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,high,4.31748811353631
0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,high,4.0943445622221
0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,high,4.060443010546419
0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,high,5.043425116919247
0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.248495242049359
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,high,4.477336814478207
0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,high,4.7535901911063645
0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,high,4.700480365792417
0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,3.6635616461296463
1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,4.262679877041316
1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,high,3.912023005428147
0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,high,4.0943445622221
1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,high,5.1298987149230735
0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,high,3.9318256327243257
1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,high,3.9318256327243257
1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,high,3.80666248977032
1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,high,5.1647859739235145
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,high,4.343805421853683
0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,high,4.174387269895637
0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,high,4.4998096703302615
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,high,5.416100402204419
0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,high,5.272999558563747
0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,high,5.703782474656202
0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,high,4.356708826689592
0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,high,4.442651256490317
1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,high,5.298317366548036
1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,high,5.105945473900579
0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,high,3.970291913552122
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,high,4.653960350157523
1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,high,4.553876891600541
1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,high,5.768320995793773
1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,mid,5.556828061699537
0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,high,4.442651256490317
1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,high,5.105945473900579
1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,high,4.31748811353631
1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,high,5.991464547107983
1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,high,5.135798437050261
1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,high,5.062595033026967
1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,high,5.424950017481403
